bathrooms,house_condition,house_grade,schools_nearby,built_year,house_area,living_area,inflation_rate,bedrooms,floors,living_area,price
2,4,8,2,1973,1090,1640,0.1,3,1,1640,1278800
2,4,8,2,1978,1800,2040,0.1,3,1,2040,1414500
2,4,8,2,1975,1230,1950,0.1,3,1,1950,1327100
2,4,8,2,1976,1250,2250,0.1,3,1,2250,1354700
2,4,8,2,1994,1320,2450,0.1,3,1,2450,1863000
3,5,10,2,2007,1660,3230,0.1,5,1,3230,2242500
3,4,8,2,1987,1830,2450,0.1,5,1,2450,1667500
3,4,8,2,1989,1700,2540,0.1,4,1,2540,1748000
1,4,8,2,1972,1260,1430,0.1,3,1,1430,1237400
2,4,8,2,1972,950,1430,0.1,3,1,1430,1259250
2,4,8,2,1997,1820,2770,0.1,3,1,2770,1966500
2,4,8,2,1976,1130,1540,0.1,4,1,1540,1368500
1,4,8,2,1993,1050,3360,0.1,2,1,3360,1840000
3,4,8,2,1992,1640,2790,0.1,4,1,2790,1817000
3,5,10,2,1999,2100,2270,0.1,4,1,2270,2024000
4,4,8,2,1989,1940,2000,0.1,3,1,2000,1725000
3,4,8,2,1990,1250,2140,0.1,4,1,2140,1775600
3,4,8,2,1986,1250,2450,0.1,4,1,2450,1644500
2,4,8,2,1993,1760,2120,0.1,2,1,2120,1844600
2,5,10,2,2005,3100,3480,0.1,4,1,3480,2185000
2,4,8,2,1980,2060,2260,0.1,4,1,2260,1472000
3,4,8,2,1981,1660,2060,0.1,4,1,2060,1495000
1,4,8,2,1980,1000,1480,0.1,2,1,1480,1483500
3,4,8,2,1972,1580,2020,0.1,5,1,2020,1242000
3,4,8,2,1979,1510,2470,0.1,3,1,2470,1461075
3,4,8,2,1985,2190,1570,0.1,4,1,1570,1623800
3,4,8,2,1985,1620,2680,0.1,5,1,2680,1633000
2,4,8,2,1987,1550,2900,0.1,3,1,2900,1667500
2,4,8,2,1975,998,2100,0.1,3,1,2100,1323822.5
3,4,8,2,1979,1240,2000,0.1,4,1,2000,1449000
3,4,8,2,1987,1890,2840,0.1,5,1,2840,1667500
2,4,8,2,1977,990,1650,0.1,2,1,1650,1380000
2,4,8,2,1995,1930,1790,0.5,3,1,1790,1815000
3,4,8,2,1979,1460,2490,0.5,3,1,2490,1375000
3,4,8,2,1981,1560,2340,0.5,3,1,2340,1452000
3,4,8,2,1995,1610,2930,0.5,4,1,2930,1823800
2,4,8,2,1972,1680,1910,0.5,4,1,1910,1188880
2,4,8,2,1978,1090,1670,0.5,2,1,1670,1346675
3,5,10,2,1997,2400,2580,0.5,4,1,2580,1884520
2,4,8,2,1983,1280,2210,0.5,4,1,2210,1485000
2,4,8,2,1981,1530,1710,0.5,3,1,1710,1430000
2,4,8,2,1975,1250,1680,0.5,4,1,1680,1287000
3,4,8,2,1972,1240,1910,0.5,3,1,1910,1199000
1,4,8,2,1975,1010,1410,0.5,2,1,1410,1287000
2,4,8,2,1975,1760,1970,0.7,3,1,1970,1150000
3,4,8,2,1983,1600,2290,0.7,4,1,2290,1360000
1,4,8,2,1990,1270,2260,0.7,3,1,2260,1530000
3,5,10,2,2000,1650,2490,0.7,3,1,2490,1790000
1,4,8,2,1973,1580,1580,0.7,3,1,1580,1102000
2,4,8,2,1975,950,1370,0.7,2,1,1370,1170000
4,4,8,2,1972,2356,3060,0.7,4,1,3060,1090000
2,4,8,2,1975,1160,1640,0.7,4,1,1640,1150000
2,4,8,2,1982,1260,2090,0.7,3,1,2090,1340000
2,4,8,2,1986,1320,1620,0.7,3,1,1620,1440000
3,4,8,2,1989,2020,2730,0.7,5,1,2730,1500000
2,4,8,2,1989,1180,1880,0.7,3,1,1880,1506000
2,4,8,2,1972,1930,1900,0.9,2,1,1900,1479735
4,5,10,2,2006,2220,2660,0.9,6,1,2660,2589300
3,4,8,2,1975,1320,1770,0.9,3,1,1770,1566000
1,4,8,2,1977,1040,1320,0.9,3,1,1320,1647000
1,4,8,2,1973,1270,1870,0.9,2,1,1870,1485000
2,4,8,2,1983,1120,2920,0.9,3,1,2920,1822500
2,4,8,2,1974,700,1380,0.9,3,1,1380,1539000
3,4,8,2,1972,770,1680,0.9,3,1,1680,1455300
1,4,8,2,1994,980,1280,0.9,3,1,1280,2211030
1,4,8,2,1977,1480,2250,0.9,3,1,2250,1620000
4,4,8,2,1971,1760,2100,0.9,3,1,2100,1437750
2,4,8,2,1973,830,1920,0.9,2,1,1920,1486350
1,4,8,2,1975,850,1520,0.9,2,1,1520,1552500
3,4,8,2,1976,1850,2030,0.9,4,1,2030,1593000
2,4,8,2,1989,1110,1670,0.9,2,1,1670,2025000
3,4,8,2,1975,1660,1520,0.9,4,1,1520,1579500
1,4,8,2,1977,920,1230,1,2,1,1230,1680000
2,4,8,2,1995,2130,2670,1,2,1,2670,2324000
3,4,8,2,1973,1570,2160,1,3,1,2160,1540000
3,4,8,2,1991,1730,2600,1,4,1,2600,2184000
2,4,8,2,1987,1120,1370,1,4,1,1370,2030000
4,4,8,2,1986,2840,2550,1,4,1,2550,1996400
2,4,8,2,1975,990,1480,1,2,1,1480,1638000
2,4,8,2,1977,1355,1590,1,3,1,1590,1679720
2,4,8,2,1972,1670,2330,1,2,1,2330,1511860
1,4,8,2,1989,1120,1440,1,3,1,1440,2100000
3,4,8,2,1979,1490,2020,1,4,1,2020,1750000
1,4,8,2,1972,1030,1380,1,2,1,1380,1520722
3,4,8,2,1983,1770,2470,1,4,1,2470,1890000
3,4,8,2,1987,1370,1970,1,4,1,1970,2052400
2,4,8,2,1992,1460,2920,1,3,1,2920,2226000
2,4,8,2,1973,1410,1360,1,3,1,1360,1547000
3,4,8,2,1972,1500,2030,1,5,1,2030,1526000
2,4,8,2,1972,940,1250,1,3,1,1250,1509200
2,4,8,2,1988,930,1320,1,3,1,1320,2072000
2,4,8,2,1972,1550,1720,1,3,1,1720,1503600
3,4,8,2,1977,1200,2670,1,4,1,2670,1702400
3,4,8,2,1993,3450,2430,1,4,1,2430,2240000
4,4,8,2,1976,2170,2650,1,5,1,2650,1652000
3,4,8,2,1995,2690,1440,1,3,1,1440,2321200
2,4,8,2,1983,1210,2060,1,2,1,2060,1904560
2,4,8,2,1980,1680,3340,1,3,1,3340,1785000
2,4,8,2,1974,1950,1920,1,4,1,1920,1582000
3,4,8,2,1986,3370,3350,1,3,1,3350,1998920
2,4,8,2,1978,1870,1820,1,3,1,1820,1733480
3,4,8,2,1976,1780,1740,1,4,1,1740,1666000
1,4,8,2,1973,1010,1260,1,3,1,1260,1540000
3,4,8,2,1977,840,1100,1,4,1,1100,1694000
2,4,8,2,1975,1790,3270,1,3,1,3270,1638000
3,4,8,2,1981,1890,1740,1,4,1,1740,1834000
2,4,8,2,1976,1370,1450,1,4,1,1450,1646400
3,4,8,2,1978,1930,2890,1,3,1,2890,1722000
3,5,10,2,2006,3320,3730,1,3,1,3730,2685200
1,4,8,2,1973,1310,2150,1.1,3,1,2150,1493100
2,4,8,2,1973,1010,1810,1.1,3,1,1810,1485000
3,4,8,2,1989,1810,2450,1.1,4,1,2450,2025000
3,5,10,2,1999,1840,2910,1.1,4,1,2910,2375730
1,4,8,2,1973,1430,1430,1.1,3,1,1430,1487970
3,4,8,2,1977,1980,1730,1.1,5,1,1730,1633500
3,4,8,2,1989,1470,2180,1.1,4,1,2180,2052000
2,4,8,2,1990,1820,2410,0.5,4,1,2410,1844400
2,4,8,2,1980,1190,2580,0.5,4,1,2580,1548000
3,5,10,2,1999,1700,2520,0.5,2,1,2520,2100000
3,5,10,2,2001,1550,2790,0.5,4,1,2790,2157600
4,4,8,2,1989,1780,1360,0.5,4,1,1360,1824000
3,4,8,2,1985,2320,2340,0.2,4,1,2340,1400000
3,4,8,2,1977,1780,2290,0.2,4,1,2290,1200000
3,4,8,2,1977,1490,2910,0.2,4,1,2910,1220000
3,4,8,2,1977,1580,2175,0.2,3,1,2175,1200000
1,4,8,2,1980,1200,1540,0.2,2,1,1540,1280000
2,4,8,2,1973,1810,1490,0.2,3,1,1490,1100000
3,5,10,2,2003,1520,2440,0.2,3,1,2440,1850000
3,4,8,2,1980,1430,2720,0.2,5,1,2720,1296000
2,4,8,2,1977,1270,1880,0.2,3,1,1880,1198760
3,5,10,2,2003,2060,3110,0.2,3,1,3110,1850000
1,4,8,2,1974,2170,1270,0.2,4,1,1270,1130000
2,4,8,2,1974,1400,2150,0.2,3,1,2150,1130000
3,4,8,2,1971,1480,2120,0.2,3,1,2120,1071800
2,4,8,2,1973,1620,2040,0.2,3,1,2040,1099000
2,4,8,2,1990,1360,2530,0.2,3,1,2530,1526000
2,4,8,2,1979,1120,1980,0.2,5,1,1980,1270000
3,4,8,2,1989,1710,2050,0.2,4,1,2050,1504000
1,4,8,2,1981,1200,1860,0.2,2,1,1860,1298000
3,4,8,2,1983,1540,1550,0.2,4,1,1550,1358000
3,5,10,2,2004,1680,2690,0.2,4,1,2690,1880000
3,4,8,2,1978,1570,2050,0.2,3,1,2050,1240000
1,5,10,2,2004,1220,1910,0.2,3,1,1910,1880000
2,4,8,2,1977,1350,1380,0.2,4,1,1380,1208000
2,4,8,2,1977,1580,1910,0.2,4,1,1910,1204000
2,4,8,2,1977,1110,2050,0.2,3,1,2050,1220000
2,4,8,2,1976,1110,1630,0.2,3,1,1630,1190000
3,4,8,2,1977,1510,2390,0.2,3,1,2390,1198000
3,4,8,2,1987,1250,1960,0.2,4,1,1960,1470000
4,4,8,2,1979,1470,2230,0.2,4,1,2230,1262000
3,4,8,2,1983,1160,2260,0.2,3,1,2260,1360000
3,4,8,2,1973,1480,1900,0.2,5,1,1900,1100000
1,4,8,2,1980,1000,1090,0.2,1,1,1090,1283000
2,4,8,2,1974,930,1360,0.2,3,1,1360,1130000
3,4,8,2,1973,1180,1470,0.2,4,1,1470,1099900
3,4,8,2,1974,2030,2040,0.2,3,1,2040,1125000
3,4,8,2,1985,1680,2380,0.2,4,1,2380,1408222
2,4,8,2,1990,2570,2520,0.2,4,1,2520,1524900
3,4,8,2,1994,1580,2440,0.2,5,1,2440,1640000
3,4,8,2,1995,1510,2780,0.9,4,1,2780,1809720
2,4,8,2,1972,880,1210,0.9,2,1,1210,1207822
2,4,8,2,1980,1340,1760,0.9,2,1,1760,1409100
3,4,8,2,1977,1380,2060,0.9,5,1,2060,1320000
1,4,8,2,1972,1200,1740,0.9,2,1,1740,1201200
3,4,8,2,1981,2010,1930,0.9,4,1,1930,1452000
2,4,8,2,1987,1640,2400,0.9,4,1,2400,1590600
3,4,8,2,1989,1650,2760,0.9,3,1,2760,1663200
3,5,10,2,2001,1760,1760,0.9,6,1,1760,1980000
2,4,8,2,1983,1770,1770,0.9,3,1,1770,1507000
4,4,8,2,1977,1660,2790,0.9,4,1,2790,1320000
2,4,8,2,1992,970,1480,0.9,2,1,1480,1738000
3,4,8,2,1997,3000,2980,0.9,3,1,2980,1870000
2,5,10,2,1999,1350,2960,0.9,4,1,2960,1936000
2,4,8,2,1979,2150,2510,0.9,3,1,2510,1377200
2,4,8,2,1987,960,1880,0.9,3,1,1880,1595000
2,4,8,2,1978,1000,2040,0.9,5,1,2040,1364000
1,4,8,2,1976,890,1330,0.9,2,1,1330,1293050
1,4,8,2,1978,1030,2150,0.5,2,1,2150,1421400
4,4,8,2,1996,2370,3190,0.5,2,1,3190,1920500
4,5,10,2,2002,2800,2420,0.5,3,1,2420,2116000
4,4,8,2,1991,1960,2030,0.5,6,1,2030,1794000
3,4,8,2,1974,2500,3380,0.5,4,1,3380,1299500
2,4,8,2,1973,1680,1670,0.5,2,1,1670,1265655.5
2,5,10,2,1998,1310,1630,0.5,3,1,1630,1978000
3,4,8,2,1984,2170,2300,0.5,2,1,2300,1598500
3,4,8,2,1973,960,3100,0.5,3,1,3100,1281100
2,4,8,2,1990,1640,2110,0.5,4,1,2110,1771000
2,4,8,2,1988,1100,1910,0.5,3,1,1910,1715800
2,4,8,2,1983,2110,3130,0.5,3,1,3130,1557330
3,5,10,2,2006,2050,3060,0.5,5,1,3060,2219500
3,4,8,2,1981,1880,1530,0.5,4,1,1530,1495000
3,4,8,2,1977,1330,2210,0.5,3,1,2210,1402885
2,4,8,2,1975,1320,1880,0.5,4,1,1880,1334000
2,4,8,2,1975,1560,1860,0.3,2,1,1860,1389600
2,4,8,2,1994,1760,3430,0.3,3,1,3430,1944000
1,4,8,2,1987,1000,1370,0.3,3,1,1370,1740000
3,4,8,2,1990,1900,2820,0.3,5,1,2820,1845600
2,4,8,2,1979,1250,1760,0.3,3,1,1760,1512000
2,4,8,2,1979,2400,1680,0.3,4,1,1680,1524000
2,4,8,2,1977,2080,2510,0.3,4,1,2510,1452000
3,4,8,2,1994,2180,2490,0.3,6,1,2490,1944000
3,4,8,2,1977,1650,2550,0.3,4,1,2550,1458000
2,4,8,2,1980,1480,2660,0.3,3,1,2660,1538400
1,4,8,2,1973,860,1930,0.3,3,1,1930,1320000
3,4,8,2,1981,1370,2090,0.3,4,1,2090,1572000
2,4,8,2,1981,1770,1770,0.3,3,1,1770,1584000
3,4,8,2,1993,1450,1840,0.3,4,1,1840,1926000
1,4,8,2,1974,1190,1420,0.3,2,1,1420,1368000
3,4,8,2,1975,1300,2960,0.3,4,1,2960,1403997.6
3,4,8,2,1977,1270,2140,0.3,4,1,2140,1458000
2,4,8,2,1983,1300,2500,0.3,3,1,2500,1628880
2,4,8,2,1975,1480,1730,0.3,3,1,1730,1381680
2,4,8,2,1975,1110,1450,0.3,3,1,1450,1384200
3,4,8,2,1977,1100,2230,0.3,6,1,2230,1464000
2,4,8,2,1982,1670,2360,0.3,4,1,2360,1586400
3,4,8,2,1976,1810,2450,0.3,4,1,2450,1411200
1,4,8,2,1975,860,1490,0.3,2,1,1490,1392000
2,4,8,2,1974,2030,2000,0.3,4,1,2000,1356000
2,4,8,2,1973,1060,1410,0.3,4,1,1410,1344000
1,4,8,2,1982,910,1320,0.3,2,1,1320,1592400
2,4,8,2,1976,1560,2320,0.3,3,1,2320,1416000
2,4,8,2,1986,1470,1820,0.3,4,1,1820,1726850.4
1,4,8,2,1981,1070,1400,0.3,2,1,1400,1584000
3,4,8,2,1979,2290,2540,0.3,4,1,2540,1500000
1,4,8,2,1981,1010,1820,0.5,2,1,1820,1447600
3,4,8,2,1989,1490,2100,0.5,3,1,2100,1672000
2,4,8,2,1982,1560,3010,0.5,3,1,3010,1463000
4,4,8,2,1983,2050,2550,0.5,3,1,2550,1496000
2,4,8,2,1972,950,1480,-0.1,4,1,1480,596200
3,4,8,2,1986,1360,2060,-0.1,4,1,2060,786500
2,4,8,2,1972,1110,1750,-0.1,3,1,1750,600600
2,4,8,2,1974,1830,1310,-0.1,3,1,1310,618200
3,4,8,2,1979,1680,2400,-0.1,4,1,2400,687500
2,4,8,2,1975,1159,1640,-0.1,2,1,1640,640750
5,4,8,2,1988,4490,3260,-0.1,5,1,3260,814000
3,5,10,2,2003,3100,3000,-0.1,3,1,3000,1023000
3,4,8,2,1997,1660,3910,0.7,5,1,3910,1785000
3,4,8,2,1979,1610,2080,0.6,4,1,2080,1386000
2,4,8,2,1975,1490,2240,0.6,4,1,2240,1265000
2,4,8,2,1975,1020,1640,0.6,3,1,1640,1276000
2,4,8,2,1982,1000,2530,0.6,2,1,2530,1474000
2,4,8,2,1973,1570,1610,0.6,3,1,1610,1221000
3,4,8,2,1988,1890,2500,0.6,3,1,2500,1639000
2,4,8,2,1973,810,1760,0.6,3,1,1760,1210000
2,4,8,2,1972,850,2050,0.6,2,1,2050,1188000
3,4,8,2,1975,1800,2800,0.6,5,1,2800,1265000
3,4,8,2,1981,1880,2110,0.6,3,1,2110,1430000
3,4,8,2,1993,1760,2420,0.6,6,1,2420,1759890
2,4,8,2,1981,1300,2180,0.6,4,1,2180,1430000
2,4,8,2,1973,1400,1540,0.6,3,1,1540,1210000
1,4,8,2,1975,1010,1700,0.6,3,1,1700,1267200
2,4,8,2,1978,1250,1740,0.6,3,1,1740,1353000
2,4,8,2,1972,1450,2980,0.4,4,1,2980,1404000
3,4,8,2,1983,2330,3020,0.4,4,1,3020,1781000
3,5,10,2,2007,2270,2430,0.4,6,1,2430,2535000
2,4,8,2,1972,980,1630,0.4,4,1,1630,1404000
2,4,8,2,1972,2100,1280,0.4,4,1,1280,1424800
3,4,8,2,1976,1720,2270,0.4,4,1,2270,1549600
3,4,8,2,1989,1990,2840,0.4,4,1,2840,1976000
3,4,8,2,1977,1180,1860,0.1,4,1,1860,1560000
2,4,8,2,1973,1680,1680,0.1,2,1,1680,1456000
2,4,8,2,1973,1360,1490,0,3,1,1490,1402500
3,4,8,2,1978,1740,1830,0,3,1,1830,1530000
2,4,8,2,1973,1460,2910,0,4,1,2910,1375000
2,4,8,2,1994,1870,1900,0,3,1,1900,2027500
2,4,8,2,1979,1010,1250,0,4,1,1250,1562500
3,5,10,2,2001,1480,2070,0,2,1,2070,2245000
2,4,8,2,1985,1370,2060,0,4,1,2060,1762500
2,4,8,2,1989,1100,1890,0,4,1,1890,1875000
2,4,8,2,1972,840,1780,0,2,1,1780,1350000
3,4,8,2,1994,1210,2660,-0.1,4,1,2660,1701000
3,4,8,2,1972,1930,2380,-0.1,4,1,2380,1144500
3,4,8,2,1996,1680,2380,-0.1,5,1,2380,1764000
3,4,8,2,1977,1230,2080,0.5,6,1,2080,1319890
3,4,8,2,1972,1160,2300,0.5,5,1,2300,1203400
2,4,8,2,1986,900,1650,0.5,3,1,1650,1581800
3,4,8,2,1973,1980,2460,-0.1,3,1,2460,605000
2,4,8,2,1980,1890,1330,-0.1,4,1,1330,704000
1,4,8,2,1975,1090,1590,-0.1,2,1,1590,632500
2,4,8,2,1996,1670,2530,-0.1,4,1,2530,924000
3,4,8,2,1975,1600,2500,-0.1,4,1,2500,632500
3,4,8,2,1976,2240,2520,-0.1,4,1,2520,651750
2,4,8,2,1992,1350,1960,-0.1,3,1,1960,869000
3,4,8,2,1975,1440,2290,-0.1,4,1,2290,641080
2,4,8,2,1981,1290,1960,0.7,3,1,1960,1365000
2,4,8,2,1979,1720,1770,0.6,5,1,1770,1386000
4,5,10,2,2004,2030,3270,0.6,5,1,3270,2073500
1,4,8,2,1977,940,2700,0.6,2,1,2700,1320000
1,4,8,2,1977,940,2280,0.6,3,1,2280,1320000
1,4,8,2,1980,1070,2400,0.6,2,1,2400,1410200
2,4,8,2,1994,1370,1580,0.6,3,1,1580,1793000
2,5,10,2,1998,1220,2240,0.6,4,1,2240,1900800
2,4,8,2,1979,1280,1920,0.6,3,1,1920,1375000
3,4,8,2,1996,1490,2290,0.6,4,1,2290,1849100
3,5,10,2,2002,2380,2010,0.6,3,1,2010,2026200
3,4,8,2,1977,1240,2200,0.6,4,1,2200,1335400
2,4,8,2,1977,1200,1580,0.6,3,1,1580,1336500
4,4,8,2,1997,2730,3700,0.6,6,1,3700,1870000
3,4,8,2,1979,1390,2110,0.4,4,1,2110,1625000
3,4,8,2,1973,1320,2050,0.4,4,1,2050,1430000
2,4,8,2,1973,1080,1690,0.4,2,1,1690,1443000
3,5,10,2,2001,2050,3130,0.4,4,1,3130,2340000
1,4,8,2,1982,1260,1830,0.4,2,1,1830,1718600
2,4,8,2,1981,980,1150,0.4,3,1,1150,1709500
2,4,8,2,1989,1360,2280,0.4,3,1,2280,1950000
2,4,8,2,1977,1060,1400,0.4,3,1,1400,1578200
1,4,8,2,1980,1530,1500,0.4,3,1,1500,1664000
2,4,8,2,1983,880,2440,0.1,3,1,2440,1758900
3,4,8,2,1972,1470,2410,0.1,3,1,2410,1404000
3,4,8,2,1973,1240,2040,0.1,3,1,2040,1430000
2,4,8,2,1978,1070,2280,0.1,3,1,2280,1599000
3,4,8,2,1984,1870,1970,0.1,5,1,1970,1807000
3,4,8,2,1982,1220,2090,0.1,4,1,2090,1729000
2,4,8,2,1984,1540,2520,0.1,3,1,2520,1787500
2,4,8,2,1973,1020,1680,0.1,4,1,1680,1456000
2,4,8,2,1972,2230,2230,0.1,4,1,2230,1396200
2,4,8,2,1979,1590,2880,0.1,3,1,2880,1651000
3,4,8,2,1983,1530,2220,0.1,4,1,2220,1755000
3,5,10,2,1998,1610,2290,0.1,5,1,2290,2258100
3,5,10,2,2004,2720,2640,0.1,4,1,2640,2444000
2,4,8,2,1990,1530,1970,0.1,2,1,1970,1992900
4,4,8,2,1987,2250,2760,0.1,3,1,2760,1895400
3,4,8,2,1979,1910,2510,0.1,3,1,2510,1622400
3,4,8,2,1975,2060,2360,0.1,4,1,2360,1495000
3,4,8,2,1973,1520,2030,0,5,1,2030,1375300
1,4,8,2,1979,1170,1150,0,2,1,1150,1562500
2,4,8,2,1989,1470,1910,0,4,1,1910,1900000
3,4,8,2,1977,1560,2260,0,4,1,2260,1525000
3,4,8,2,1971,1920,2680,0,4,1,2680,1337500
2,4,8,2,1985,1610,2470,-0.1,4,1,2470,1470000
3,4,8,2,1997,2700,1440,0.1,2,1,1440,1955000
3,4,8,2,1977,1330,2460,0.1,5,1,2460,1377700
1,4,8,2,1987,1010,1540,0.1,2,1,1540,1679000
2,4,8,2,1973,1170,1550,0.1,3,1,1550,1265000
3,4,8,2,1988,1600,2510,0.1,4,1,2510,1702000
2,4,8,2,1979,1220,1440,0.1,4,1,1440,1437500
1,4,8,2,1971,830,1470,0.1,2,1,1470,1230500
2,4,8,2,1981,1400,3270,0.5,3,1,3270,1430000
3,5,10,2,2002,2220,3530,0.5,4,1,3530,2021800
4,4,8,2,1974,2300,3410,0.5,4,1,3410,1254000
2,4,8,2,1978,1070,1930,0.5,3,1,1930,1364000
1,4,8,2,1973,910,1200,0.7,3,1,1200,1111500
3,4,8,2,1989,1540,2370,0.7,4,1,2370,1500000
2,5,10,2,1999,1220,1800,-0.1,3,1,1800,962500
1,4,8,2,1977,910,1720,-0.1,2,1,1720,665500
2,4,8,2,1991,1100,1470,-0.1,3,1,1470,863500
2,4,8,2,1973,2260,2260,-0.1,2,1,2260,606100
1,4,8,2,1986,1700,2020,-0.1,2,1,2020,792000
3,4,8,2,1993,1720,2610,0.7,3,1,2610,1677480
2,4,8,2,1981,1060,1680,0.7,6,1,1680,1386000
2,4,8,2,1984,850,1860,0.7,2,1,1860,1449000
3,4,8,2,1972,1440,2830,0.7,3,1,2830,1144500
2,5,10,2,2002,1490,1800,0.7,4,1,1800,1934100
2,4,8,2,1990,1100,1460,0.7,3,1,1460,1602512.1
3,4,8,2,1995,1710,2800,0.7,4,1,2800,1732500
1,4,8,2,1973,820,1430,0.7,3,1,1430,1159200
3,4,8,2,1973,1460,1960,0.6,3,1,1960,1232000
2,4,8,2,1982,1300,1430,0.6,3,1,1430,1467400
2,4,8,2,1996,2170,1910,0.6,4,1,1910,1852400
3,4,8,2,1983,1220,2010,0.6,4,1,2010,1507000
1,4,8,2,1979,860,1170,0.6,3,1,1170,1377200
2,4,8,2,1976,1350,1930,0.6,4,1,1930,1309000
3,4,8,2,1974,1110,1730,0.6,3,1,1730,1243000
3,4,8,2,1980,1840,2530,0.6,5,1,2530,1401400
3,4,8,2,1979,1210,1640,0.6,3,1,1640,1397000
2,4,8,2,1979,1540,2790,0.6,5,1,2790,1386000
2,4,8,2,1985,1270,1460,0.6,3,1,1460,1537800
3,4,8,2,1988,1620,2200,0.4,5,1,2200,1921400
3,4,8,2,1983,1460,2360,0.1,4,1,2360,1755000
3,4,8,2,1980,1720,2390,0.1,4,1,2390,1664000
1,4,8,2,1973,930,1700,0.1,2,1,1700,1430000
3,4,8,2,1978,1690,2690,0.1,4,1,2690,1619800
2,4,8,2,1973,1740,2180,0.1,4,1,2180,1456000
2,4,8,2,1975,1540,2460,0.1,3,1,2460,1502800
2,4,8,2,1973,1350,2060,0.1,4,1,2060,1443000
2,4,8,2,1973,990,1700,0.1,2,1,1700,1430000
2,4,8,2,1986,1560,1720,0.1,5,1,1720,1869400
3,4,8,2,1987,1510,2400,0.1,3,1,2400,1911000
2,4,8,2,1994,1180,1660,0.1,3,1,1660,2121600
3,4,8,2,1973,1500,2160,0,5,1,2160,1375000
2,5,10,2,2002,1950,3020,0,3,1,3020,2300000
2,4,8,2,1991,1370,2160,0,4,1,2160,1947500
2,4,8,2,1989,1020,2040,0,4,1,2040,1872500
3,4,8,2,1985,1630,2440,0,4,1,2440,1775000
3,4,8,2,1973,1220,1920,0,4,1,1920,1390000
4,5,10,2,1998,2000,3460,0,4,1,3460,2162500
4,5,10,2,2001,2010,1560,0,8,1,1560,2250000
3,4,8,2,1978,1600,1970,0,4,1,1970,1545000
2,4,8,2,1974,1020,1950,0,5,1,1950,1404375
3,5,10,2,2005,1910,2060,0,5,1,2060,2378125
2,4,8,2,1991,1310,2330,0,3,1,2330,1950000
1,5,10,2,2002,1560,1930,0,3,1,1930,2287500
3,4,8,2,1973,1240,1790,0.1,4,1,1790,1288000
3,4,8,2,1979,1240,2000,0.1,3,1,2000,1437500
2,4,8,2,1979,1480,1910,0.1,3,1,1910,1460500
2,4,8,2,1980,1370,1870,0.1,3,1,1870,1469010
2,4,8,2,1974,1670,2750,0.1,3,1,2750,1299500
3,4,8,2,1979,1200,2250,0.1,4,1,2250,1460500
2,4,8,2,1990,1560,2140,0.1,2,1,2140,1765250
2,4,8,2,1972,1220,2080,0.1,3,1,2080,1239700
2,5,10,2,2003,1000,2270,0.1,2,1,2270,2139000
4,4,8,2,1997,1620,1560,0.1,6,1,1560,1955000
3,4,8,2,1986,1540,2140,0.1,3,1,2140,1658300
3,4,8,2,1980,1360,2180,0.1,4,1,2180,1483500
2,5,10,2,1999,1930,2960,0.1,3,1,2960,2024000
2,4,8,2,1974,1600,2590,0.7,3,1,2590,1124000
2,4,8,2,1983,2040,2040,0.7,4,1,2040,1350000
3,5,10,2,2002,1400,2800,0.7,3,1,2800,1830000
2,4,8,2,1974,860,1360,0.7,2,1,1360,1130000
1,4,8,2,1971,820,1490,0.7,2,1,1490,1065000
3,4,8,2,1976,1320,2530,0.7,4,1,2530,1180000
2,4,8,2,1989,1460,2460,0.7,3,1,2460,1499400
2,4,8,2,1987,960,1740,0.7,3,1,1740,1450000
2,4,8,2,1976,1380,2020,0.7,3,1,2020,1180000
2,4,8,2,1975,1540,2040,0.7,5,1,2040,1218000
2,4,8,2,1973,1170,2110,0.7,3,1,2110,1176000
2,4,8,2,1983,1370,2150,0.7,6,1,2150,1417500
3,5,10,2,2005,1810,2850,0.7,3,1,2850,1995000
3,4,8,2,1988,2300,1640,0.7,3,1,1640,1550850
2,4,8,2,1982,1030,1700,0.7,3,1,1700,1401750
3,4,8,2,1997,2480,3150,0.7,4,1,3150,1793400
3,4,8,2,1972,1590,1960,0.7,4,1,1960,1144500
2,4,8,2,1980,1380,1740,0.7,3,1,1740,1344000
2,5,10,2,2004,1480,2700,0.7,3,1,2700,1965600
3,5,10,2,2006,1450,2810,0.6,5,1,2810,2129600
3,4,8,2,1983,2260,2820,0.6,3,1,2820,1485000
3,4,8,2,1991,2410,2620,0.6,4,1,2620,1727000
3,4,8,2,1990,2390,3570,0.6,3,1,3570,1694000
2,4,8,2,1975,1300,2220,0.6,3,1,2220,1276000
2,4,8,2,1993,1550,2360,0.6,2,1,2360,1771000
2,4,8,2,1986,1310,2080,0.1,3,1,2080,1872000
3,4,8,2,1974,1780,2310,0.1,4,1,2310,1459900
1,4,8,2,1977,1150,2240,0.1,2,1,2240,1559870
3,4,8,2,1983,1740,1970,0.1,4,1,1970,1752400
2,4,8,2,1985,1690,2300,0.1,4,1,2300,1833000
3,4,8,2,1992,1640,2920,0.1,5,1,2920,2067000
2,4,8,2,1972,2340,2860,0.1,3,1,2860,1418040
3,4,8,2,1993,1010,2010,0,4,1,2010,2000000
3,4,8,2,1977,1420,2110,0,4,1,2110,1500000
3,4,8,2,1983,1350,1920,0,3,1,1920,1700000
